kabkota,kecamatan,level_portal,npsn,school,address,kelurahan,status,profile
Kabupaten Bantul,Dlingo,paud,69844649,KB SEMANGKA,SEMUTEN,Jatimulyo,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69844649
Kabupaten Bantul,Dlingo,paud,69812897,KB TENTREM,Pokoh II,Dlingo,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69812897
Kabupaten Bantul,Dlingo,paud,69743545,RA/BA/TA KEBOSUNGU,KEBOSUNGU II DLINGO DLINGO BANTUL YOGYAKARTA,Dlingo,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69743545
Kabupaten Bantul,Dlingo,paud,69743542,RA/BA/TA MASYITOH BANYUURIP,BANYUURIP,Mangunan,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69743542
Kabupaten Bantul,Dlingo,paud,69743544,RA/BA/TA MASYITOH MANGUNAN,KEDIWUNG MANGUNAN DLINGO,Mangunan,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69743544
Kabupaten Bantul,Dlingo,paud,69813331,SPS AMANAH,Jurug RT.03,Temuwuh,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69813331
Kabupaten Bantul,Dlingo,paud,69813343,SPS BEO,Tangkil,Muntuk,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69813343
Kabupaten Bantul,Dlingo,paud,69813157,SPS BINA DIRI,Koripan II,Dlingo,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69813157
Kabupaten Bantul,Dlingo,paud,69820606,SPS BOUGENVILLE,Ngenep,Terong,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69820606
Kabupaten Bantul,Dlingo,paud,69844673,SPS CANGKOK,Ngunut RT 03,Temuwuh,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69844673
Kabupaten Bantul,Dlingo,paud,69844672,SPS CENDRAWASIH,Sanggrahan I RT 03,Muntuk,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69844672
Kabupaten Bantul,Dlingo,paud,69813116,SPS CENDRAWASIH,KAPINGAN,Temuwuh,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69813116
Kabupaten Bantul,Dlingo,paud,69866994,SPS CUT NYADIEN,KANIGORO RT.29,Mangunan,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69866994
Kabupaten Bantul,Dlingo,paud,69820622,SPS CUTBANTA,LEMAHBANG,Mangunan,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69820622
Kabupaten Bantul,Dlingo,paud,69844670,SPS DARA,SEROPAN II RT 02,Muntuk,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69844670
Kabupaten Bantul,Dlingo,paud,69820568,SPS FLAMBOYAN,Sendangsari RT.01,Terong,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69820568
Kabupaten Bantul,Dlingo,paud,69813140,SPS FLAMBOYAN,Tanjung,Temuwuh,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69813140
Kabupaten Bantul,Dlingo,paud,69844665,SPS GARUDA,Gunung Cilik,Muntuk,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69844665
Kabupaten Bantul,Dlingo,paud,69844669,SPS GLATIK,SEROPAN 1,Muntuk,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69844669
Kabupaten Bantul,Dlingo,paud,69813151,SPS HEPI,Salam,Temuwuh,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69813151
Kabupaten Bantul,Dlingo,paud,69929941,SPS KANTIL,Jambewangi,Temuwuh,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69929941
Kabupaten Bantul,Dlingo,paud,69866996,SPS KENANGA,Sendangsari RT 04,Terong,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69866996
Kabupaten Bantul,Dlingo,paud,69813187,SPS KENARI,Karangasem,Muntuk,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69813187
Kabupaten Bantul,Dlingo,paud,69844668,SPS KUTILANG,Sanggrahan 2,Muntuk,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69844668
Kabupaten Bantul,Dlingo,paud,69844676,SPS MAWAR,Rejosari RT 04,Terong,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69844676
Kabupaten Bantul,Dlingo,paud,69813207,SPS MEKAR ARUM,Dlingo II,Dlingo,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69813207
Kabupaten Bantul,Dlingo,paud,69844666,SPS MERAK,Karangasem RT 01,Muntuk,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69844666
Kabupaten Bantul,Dlingo,paud,69844674,SPS MERAK,TANJAN,Temuwuh,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69844674
Kabupaten Bantul,Dlingo,paud,69844667,SPS MERPATI,Muntuk RT 03,Muntuk,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69844667
Kabupaten Bantul,Dlingo,paud,69820616,SPS NUROHMAH,Kediwung RT.36,Mangunan,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69820616
Kabupaten Bantul,Dlingo,paud,69813268,SPS NUSA INDAH,NGLAMPENGAN,Temuwuh,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69813268
Kabupaten Bantul,Dlingo,paud,69844664,SPS PERKUTUT,BANJARHARJO 2,Muntuk,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69844664
Kabupaten Bantul,Dlingo,paud,69844671,SPS PINGUIN,SEROPAN III RT 02,Muntuk,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69844671
Kabupaten Bantul,Dlingo,paud,69844663,SPS PODHANG,BANJARHARJO 1,Muntuk,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69844663
Kabupaten Bantul,Dlingo,paud,69813218,SPS RAHAYU,Kebosungu II,Dlingo,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69813218
Kabupaten Bantul,Dlingo,paud,69930026,SPS RAJAWALI,Ngliseng,Muntuk,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69930026
Kabupaten Bantul,Dlingo,paud,69866995,SPS SAKURA,Saradan RT 04,Terong,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69866995
Kabupaten Bantul,Dlingo,paud,69813227,SPS SANTOSO,PAKIS II RT 05,Dlingo,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69813227
Kabupaten Bantul,Dlingo,paud,69813240,SPS SINAR HARAPAN,Dlingo I,Dlingo,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69813240
Kabupaten Bantul,Dlingo,paud,69844678,SPS TERATAI,Terong II RT 03,Terong,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69844678
Kabupaten Bantul,Dlingo,paud,69813261,SPS TUNAS HARAPAN,Koripan I,Dlingo,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69813261
Kabupaten Bantul,Dlingo,paud,69813270,SPS WALUYO,PAKIS,Dlingo,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69813270
Kabupaten Bantul,Dlingo,paud,20408536,TK ABA AL HIKMAH REJOSARI,"REJOSARI, TERONG, DLINGO, BANTUL",Terong,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/20408536
Kabupaten Bantul,Dlingo,paud,20408540,TK ABA LEMAH BANG,"LEMAHBANG, MANGUNAN, DLINGO, BANTUL",Mangunan,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/20408540
Kabupaten Bantul,Dlingo,paud,20408531,TK ABA PAKIS,PAKIS,Dlingo,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/20408531
Kabupaten Bantul,Dlingo,paud,20408538,TK ABA SEMUTEN,SEMUTEN,Jatimulyo,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/20408538
Kabupaten Bantul,Dlingo,paud,20408543,TK ABA SEROPAN,SEROPAN,Muntuk,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/20408543
Kabupaten Bantul,Dlingo,paud,20408542,TK KARNA DUTA,TANGKIL,Muntuk,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/20408542
