event_id,date_start,date_end,date_precision,province,kabkota,kabkota_type,kabkota_name,kabkota_kode,kabkota_lat,kabkota_lng,kabkota_population,n_rows,venues,venue_levels,symptomatic,symptomatic_min,symptomatic_max,symptomatic_kind,symptomatic_by_subject,deaths,source_urls,incident_ids,flags
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0256,2025-05-07,2025-05-09,day,Jawa Barat,Kota Bogor,kota,Bogor,32.71,-6.595057464978462,106.79411231002724,1144108,1,"[""SDN Kedung Jaya 1""]","[""primary""]",16,16,16,exact,"{""student"": 16}",,"[""https://www.tribunnews.com/nasional/2025/05/13/223-anak-di-bogor-jadi-korban-keracunan-mbg-bpom-danwali-kota-bogor-ambil-sikap""]","[""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0256""]","[""date_range""]"
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0257,2025-05-07,2025-05-09,day,Jawa Barat,Kota Bogor,kota,Bogor,32.71,-6.595057464978462,106.79411231002724,1144108,1,"[""SDN Kedung Jaya 2""]","[""primary""]",46,46,46,exact,"{""student"": 46}",,"[""https://www.tribunnews.com/nasional/2025/05/13/223-anak-di-bogor-jadi-korban-keracunan-mbg-bpom-danwali-kota-bogor-ambil-sikap""]","[""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0257""]","[""date_range""]"
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0258,2025-05-07,2025-05-09,day,Jawa Barat,Kota Bogor,kota,Bogor,32.71,-6.595057464978462,106.79411231002724,1144108,1,"[""SMP Bina Greha""]","[""junior_secondary""]",8,8,8,exact,"{""student"": 8}",,"[""https://www.tribunnews.com/nasional/2025/05/13/223-anak-di-bogor-jadi-korban-keracunan-mbg-bpom-danwali-kota-bogor-ambil-sikap""]","[""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0258""]","[""date_range""]"
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0477,2025-06-17,2025-06-17,day,DI Yogyakarta,Kabupaten Kulon Progo,kabupaten,Kulon Progo,34.01,-7.857808676282555,110.15916128305197,444994,1,"[""TK Aisyiyah Bustanul Athfal (ABA) Kasatriyan""]","[""early_childhood""]",10,10,10,exact,"{""student"": 10}",,"[""https://joglosemarnews.com/2025/06/diare-massal-di-tk-aba-kasatriyan-kulonprogo-bakmi-mbg-diduga-jadi-pemicu/""]","[""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0477""]",[]
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0116,2025-07-15,2025-07-15,day,Lampung,Kabupaten Lampung Utara,kabupaten,Lampung Utara,18.03,-4.8291901217543,104.88744459932492,675626,2,"[""SD Soekarno Hatta"", ""SD IT Insan Rhobani""]","[""primary""]",,20,99,vague,{},,"[""https://www.cakralampung.com/2025/07/15/siswa-sd-di-lampung-utara-keracunan-usai-santap-mbg/""]","[""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0116"", ""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0117""]","[""count_shared_across_rows"", ""count_vague""]"
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0707,2025-07-22,2025-07-22,day,Nusa Tenggara Timur,Kota Kupang,kota,Kupang,53.71,-10.15389633793275,123.61939014385608,404120,1,"[""SMP Negeri 08 Kota Kupang""]","[""junior_secondary""]",186,186,186,exact,"{""student"": 186}",,"[""https://www.kompas.id/artikel/mereka-lemas-keracunan-mbg-di-samping-balai-kota-kupang""]","[""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0707""]",[]
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0816,2025-07-22,2025-07-22,day,Maluku Utara,Kota Ternate,kota,Ternate,82.71,0.7857513986405484,127.38784601086685,210836,1,"[""SMKN 5 Kota Ternate""]","[""senior_secondary""]",17,17,17,exact,"{""student"": 17}",,"[""https://www.kadera.id/2025/07/27/diduga-keracunan-mbg-sampel-darah-17-siswa-smkn-5-ternate-diperiksa/""]","[""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0816""]",[]
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0708,2025-07-23,2025-07-23,day,Nusa Tenggara Timur,Kota Kupang,kota,Kupang,53.71,-10.15389633793275,123.61939014385608,404120,1,"[""SD Negeri Tenau""]","[""primary""]",13,13,13,exact,"{""student"": 13}",,"[""https://www.koranmedia.com/daerah/1351442883/tersebar-di-6-sekolah-ombudsman-ri-perwakilan-ntt-catat-jumlah-korban-keracunan-mbg-capai-ratusan""]","[""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0708""]",[]
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0710,2025-07-23,2025-07-23,day,Nusa Tenggara Timur,Kabupaten Kupang,kabupaten,Kupang,53.01,-10.072767460089674,123.86446322540102,391539,1,"[""SMA Negeri 1 Taebenu""]","[""senior_secondary""]",2,2,2,exact,"{""student"": 2}",,"[""https://www.koranmedia.com/daerah/1351442883/tersebar-di-6-sekolah-ombudsman-ri-perwakilan-ntt-catat-jumlah-korban-keracunan-mbg-capai-ratusan""]","[""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0710""]",[]
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0713,2025-07-23,2025-07-23,day,Nusa Tenggara Timur,Kabupaten Sumba Barat Daya,kabupaten,Sumba Barat Daya,53.18,-9.391735416331608,119.18099193903856,355022,1,"[""SMAN 1 Kota Tambolaka""]","[""senior_secondary""]",58,58,58,exact,"{""student"": 58}",,"[""https://www.suara.com/news/2025/07/24/122257/puluhan-siswa-sma-di-sumba-barat-daya-keracunan-mbg""]","[""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0713""]",[]
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0714,2025-07-23,2025-07-23,day,Nusa Tenggara Timur,Kabupaten Sumba Barat Daya,kabupaten,Sumba Barat Daya,53.18,-9.391735416331608,119.18099193903856,355022,1,"[""SMKN 2 Tambolaka""]","[""senior_secondary""]",7,7,7,exact,"{""student"": 7}",,"[""https://www.suara.com/news/2025/07/24/122257/puluhan-siswa-sma-di-sumba-barat-daya-keracunan-mbg""]","[""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0714""]",[]
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0715,2025-07-23,2025-07-23,day,Nusa Tenggara Timur,Kabupaten Sumba Barat Daya,kabupaten,Sumba Barat Daya,53.18,-9.391735416331608,119.18099193903856,355022,1,"[""SMK Don Bosco""]","[""senior_secondary""]",10,10,10,exact,"{""student"": 10}",,"[""https://www.suara.com/news/2025/07/24/122257/puluhan-siswa-sma-di-sumba-barat-daya-keracunan-mbg""]","[""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0715""]",[]
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0833,2025-07-30,2025-07-30,day,Papua Barat,Kabupaten Manokwari,kabupaten,Manokwari,92.02,-0.8908143771517435,134.04012022193126,205212,2,"[""SD Negeri 45 Arowi"", ""SMP Negeri 13 Manokwari""]","[""junior_secondary"", ""primary""]",13,13,13,exact,"{""student"": 13}",,"[""https://koran-jakarta.com/2025-07-31/ombudsman-selidiki-dapur-mbg-usai-insiden-keracunan-makanan-di-manokwari""]","[""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0833"", ""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0834""]","[""count_shared_across_rows""]"
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0263,2025-07-31,2025-07-31,day,Jawa Barat,Kabupaten Kuningan,kabupaten,Kuningan,32.08,-6.975864860855258,108.48310462537334,1239999,1,"[""SMPN 1 Cilimus""]","[""junior_secondary""]",30,30,30,approx,"{""student"": 30}",,"[""https://kuninganmass.com/setelah-makan-siang-gratis-puluhan-siswa-smpn-1-cilimus-sakit-perut/""]","[""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0263""]",[]
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0478,2025-07-31,2025-07-31,day,DI Yogyakarta,Kabupaten Kulon Progo,kabupaten,Kulon Progo,34.01,-7.857808676282555,110.15916128305197,444994,4,"[""SMPN 2 Wates"", ""SMP Muhammadiyah 2 Wates"", ""SD Triharjo"", ""SD Sogan""]","[""junior_secondary"", ""primary""]",497,497,497,exact,"{""student"": 497}",,"[""https://yogyakarta.kompas.com/read/2025/08/20/164930478/497-siswa-kulon-progo-keracunan-3-jenis-bakteri-berbahaya-ditemukan-di""]","[""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0478"", ""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0479"", ""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0480"", ""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0481""]","[""count_shared_across_rows""]"
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0112,2025-08,2025-08,month,Kepulauan Bangka Belitung,Kabupaten Belitung Timur,kabupaten,Belitung Timur,19.06,-2.883346486095607,108.23930392535223,132495,1,"[""TBA (Tidak Diumumkan)""]",[],,,,unreported,{},,"[""https://www.antaranews.com/berita/5126560/bpom-bakteri-salmonella-di-lauk-picu-keracunan-mbg-belitung-timur""]","[""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0112""]","[""count_unreported"", ""month_precision_only"", ""no_venue""]"
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0121,2025-08-06,2025-08-06,day,Lampung,Kabupaten Tanggamus,kabupaten,Tanggamus,18.06,-5.480674664821914,104.68229977472107,641036,1,"[""SDN 1 Way Jaha""]","[""primary""]",18,18,18,exact,"{""student"": 18}",,"[""https://www.liputan6.com/regional/read/6130634/18-siswa-di-lampung-mual-hingga-lemas-usai-santap-lele-disdikbud-perketat-pengawasan-mbg""]","[""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0121""]",[]
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0268,2025-08-06,2025-08-06,day,Jawa Barat,Kabupaten Sukabumi,kabupaten,Sukabumi,32.02,-6.989164614549726,106.55022261003006,2868943,4,"[""SDN Puncak Batu"", ""MI Cikadu"", ""PAUD di Desa Cipamingkis"", ""TBA (tidak disebutkan)""]","[""early_childhood"", ""primary""]",32,32,32,approx,"{""student"": 32}",,"[""https://www.detik.com/jabar/berita/d-8049711/32-pelajar-sukabumi-keracunan-sampel-makanan-dikirim-ke-lab""]","[""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0268"", ""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0269"", ""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0270"", ""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0271""]","[""count_shared_across_rows"", ""no_venue""]"
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0375,2025-08-11,2025-08-11,day,Jawa Tengah,Kabupaten Sragen,kabupaten,Sragen,33.14,-7.426354762546872,111.02317943886926,1023538,1,"[""SD Negeri 3 Gemolong""]","[""primary""]",1,1,1,exact,"{""person"": 1}",,"[""https://regional.kompas.com/read/2025/08/13/060240278/buntut-keracunan-massal-251-siswa-bupati-sragen-hentikan-distribusi-mbg-di""]","[""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0375""]",[]
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0376,2025-08-11,2025-08-11,day,Jawa Tengah,Kabupaten Sragen,kabupaten,Sragen,33.14,-7.426354762546872,111.02317943886926,1023538,1,"[""SD Negeri 4 Gemolong""]","[""primary""]",26,26,26,exact,"{""person"": 26}",,"[""https://regional.kompas.com/read/2025/08/13/060240278/buntut-keracunan-massal-251-siswa-bupati-sragen-hentikan-distribusi-mbg-di""]","[""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0376""]",[]
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0377,2025-08-11,2025-08-11,day,Jawa Tengah,Kabupaten Sragen,kabupaten,Sragen,33.14,-7.426354762546872,111.02317943886926,1023538,1,"[""SD Negeri Gemolong""]","[""primary""]",66,66,66,exact,"{""person"": 66}",,"[""https://regional.kompas.com/read/2025/08/13/060240278/buntut-keracunan-massal-251-siswa-bupati-sragen-hentikan-distribusi-mbg-di""]","[""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0377""]",[]
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0378,2025-08-11,2025-08-11,day,Jawa Tengah,Kabupaten Sragen,kabupaten,Sragen,33.14,-7.426354762546872,111.02317943886926,1023538,1,"[""SMP Negeri 1 Gemolong""]","[""junior_secondary""]",97,97,97,exact,"{""person"": 97}",,"[""https://regional.kompas.com/read/2025/08/13/060240278/buntut-keracunan-massal-251-siswa-bupati-sragen-hentikan-distribusi-mbg-di""]","[""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0378""]",[]
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0379,2025-08-11,2025-08-11,day,Jawa Tengah,Kabupaten Sragen,kabupaten,Sragen,33.14,-7.426354762546872,111.02317943886926,1023538,1,"[""SMP Negeri 2 Gemolong""]","[""junior_secondary""]",61,61,61,exact,"{""person"": 61}",,"[""https://regional.kompas.com/read/2025/08/13/060240278/buntut-keracunan-massal-251-siswa-bupati-sragen-hentikan-distribusi-mbg-di""]","[""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0379""]",[]
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0380,2025-08-11,2025-08-11,day,Jawa Tengah,Kabupaten Sragen,kabupaten,Sragen,33.14,-7.426354762546872,111.02317943886926,1023538,1,"[""SMP Negeri 3 Gemolong""]","[""junior_secondary""]",1,1,1,exact,"{""person"": 1}",,"[""https://regional.kompas.com/read/2025/08/13/060240278/buntut-keracunan-massal-251-siswa-bupati-sragen-hentikan-distribusi-mbg-di""]","[""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0380""]",[]
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0381,2025-08-11,2025-08-11,day,Jawa Tengah,Kabupaten Sragen,kabupaten,Sragen,33.14,-7.426354762546872,111.02317943886926,1023538,4,"[""TBA (Tidak Disebutkan)"", ""TBA (Tidak Disebutkan)"", ""TBA (Tidak Disebutkan)"", ""TBA (Tidak Disebutkan)""]",[],114,114,114,exact,"{""person"": 114}",,"[""https://inilahjateng.com/korban-keracunan-mbg-di-sragen-terus-bertambah/""]","[""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0381"", ""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0382"", ""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0383"", ""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0384""]","[""count_shared_across_rows"", ""no_venue""]"
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0492,2025-08-13,2025-08-13,day,DI Yogyakarta,Kabupaten Sleman,kabupaten,Sleman,34.04,-7.71654673418279,110.35577266770737,1125571,4,"[""SMP Muhammadiyah 1 Mlati"", ""SMP Muhammadiyah 3 Mlati"", ""SMP Negeri 3 Mlati"", ""SMP Pamungkas Mlati""]","[""junior_secondary""]",379,379,379,exact,"{""student"": 379}",,"[""https://jogja.tribunnews.com/2025/08/16/jumlah-korban-dugaan-keracunan-menu-mbg-di-sleman-bertambah-kini-tercatat-menjadi-379-siswa""]","[""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0492"", ""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0493"", ""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0494"", ""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0495""]","[""count_shared_across_rows""]"
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0285,2025-08-14,2025-08-14,day,Jawa Barat,Kabupaten Karawang,kabupaten,Karawang,32.15,-6.301616343281738,107.30488191002529,2612065,1,"[""TBA( tidak disebutkan)""]",[],82,82,82,exact,"{""student"": 82}",,"[""https://www.kompas.com/jawa-barat/read/2025/09/27/130000188/9-daerah-di-jawa-barat-tertinggi-kasus-keracunan-mbg-korban-tembus?page=all#page2""]","[""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0285""]","[""no_venue""]"
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0683,2025-08-19,2025-08-19,day,Nusa Tenggara Barat,Kabupaten Lombok Timur,kabupaten,Lombok Timur,52.03,-8.650938604217814,116.52965363887955,1457591,1,"[""SMK Karya Adi Husada""]","[""senior_secondary""]",,11,19,vague,{},,"[""https://radarlombok.co.id/siswa-smk-diduga-keracunan-usai-santap-mbg.html""]","[""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0683""]","[""count_vague""]"
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0223,2025-08-20,2025-08-20,day,Jawa Barat,Kabupaten Cianjur,kabupaten,Cianjur,32.03,-6.822746173673224,107.1394835830441,2638825,1,"[""Pondok Pesantren Darul Quran""]","[""pesantren""]",12,12,12,exact,"{""santri"": 12}",,"[""https://www.detik.com/jabar/berita/d-8072825/12-santriwati-di-cianjur-dibawa-ke-rs-diduga-keracunan-makanan-mbg""]","[""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0223""]",[]
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0288,2025-08-21,2025-08-21,day,Jawa Barat,Kabupaten Bandung,kabupaten,Bandung,32.04,-7.021854779311784,107.52755122537383,3839721,1,"[""SD Negeri Legok Hayam""]","[""primary""]",12,12,12,exact,"{""student"": 12}",,"[""https://jabarekspres.com/berita/2025/08/22/12-siswa-sdn-legokhayam-cimenyan-alami-keracunan-diduga-dari-makanan-program-mbg/""]","[""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0288""]",[]
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0072,2025-08-22,2025-08-22,day,Riau,Kabupaten Indragiri Hilir,kabupaten,Indragiri Hilir,14.04,-0.3151906894045306,103.15785004555477,713294,5,"[""SDN 032 Tembilahan"", ""SDN 008 Tembilahan"", ""SD Muhammadiyah"", ""SMA Negeri 1 Kota"", ""TK Faturahman""]","[""early_childhood"", ""primary"", ""senior_secondary""]",28,28,28,exact,"{""student"": 28}",,"[""https://bukamata.co/kesehatan/501314310/setelah-28-siswa-di-tembilahan-keracunan-massal-mbg-pihak-sppg-cuma-minta-maaf""]","[""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0072"", ""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0073"", ""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0074"", ""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0075"", ""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0076""]","[""count_shared_across_rows""]"
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0220,2025-08-22,2025-08-22,day,Jawa Barat,Kabupaten Indramayu,kabupaten,Indramayu,32.12,-6.327080208332331,108.32320909838413,1980080,1,"[""TBA (Tidak Disebutkan)""]",[],2,2,2,exact,"{""student"": 2}",,"[""https://www.kompas.com/jawa-barat/read/2025/09/27/130000188/9-daerah-di-jawa-barat-tertinggi-kasus-keracunan-mbg-korban-tembus?page=all#page2""]","[""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0220""]","[""no_venue""]"
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0272,2025-08-22,2025-08-22,day,Jawa Barat,Kabupaten Sukabumi,kabupaten,Sukabumi,32.02,-6.989164614549726,106.55022261003006,2868943,1,"[""SDN 02 Parakansalak""]","[""primary""]",24,24,24,exact,"{""student"": 24}",,"[""https://www.detik.com/jabar/berita/d-8074457/kronologi-24-siswa-sd-parakansalak-keracunan-usai-santap-mbg""]","[""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0272""]",[]
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0123,2025-08-26,2025-08-26,day,Lampung,Kabupaten Lampung Timur,kabupaten,Lampung Timur,18.07,-5.048183264548101,105.52825470212977,1122605,1,"[""Pondok Pesantren Al Islah""]","[""pesantren""]",40,40,40,exact,"{""santri"": 40}",,"[""https://lampung.inews.id/berita/40-siswa-smp-di-lampung-timur-diduga-keracunan-mbg-31-dirawat-inap""]","[""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0123""]",[]
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0496,2025-08-27,2025-08-27,day,DI Yogyakarta,Kabupaten Sleman,kabupaten,Sleman,34.04,-7.71654673418279,110.35577266770737,1125571,1,"[""SMPN 3 Berbah""]","[""junior_secondary""]",137,137,137,exact,"{""student"": 135, ""teacher"": 2}",,"[""https://www.detik.com/jogja/berita/d-8081852/135-siswa-2-guru-smpn-3-berbah-sleman-diduga-keracunan-mbg""]","[""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0496""]",[]
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0766,2025-08-27,2025-08-27,day,Sulawesi Tengah,Kota Palu,kota,Palu,72.71,-0.8999595654952609,119.89102154408883,395291,1,"[""MTs Sis Al-Jufri Tatura""]","[""junior_secondary""]",45,45,45,exact,"{""student"": 45}",,"[""https://manado.antaranews.com/berita/292405/18-pelajar-diduga-keracunan-mbg-dirawat-di-rs-bala-keselamatan""]","[""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0766""]",[]
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0767,2025-08-27,2025-08-27,day,Sulawesi Tengah,Kota Palu,kota,Palu,72.71,-0.8999595654952609,119.89102154408883,395291,1,"[""SMK Bina Potensi""]","[""senior_secondary""]",100,100,,lower_bound,"{""student"": 100}",,"[""https://manado.antaranews.com/berita/292405/18-pelajar-diduga-keracunan-mbg-dirawat-di-rs-bala-keselamatan""]","[""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0767""]",[]
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0077,2025-08-28,2025-08-28,day,Riau,Kabupaten Kampar,kabupaten,Kampar,14.01,0.3138917999795952,101.01798894984739,898973,1,"[""SDN 006 Langgini""]","[""primary""]",18,18,18,exact,"{""student"": 18}",,"[""https://www.iniriau.com/detail/48677/orang-tua-siswa-resah-usai-insiden-keracunan-mbg-di-bangkinang""]","[""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0077""]",[]
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0090,2025-08-28,2025-08-28,day,Bengkulu,Kabupaten Lebong,kabupaten,Lebong,17.07,-3.1574485628093467,102.18284672681582,115520,12,"[""PAUD IT Al-Azhar"", ""PAUD Az-Zahra"", ""TK Al Akhlak"", ""SD IT Al Azhar"", ""SD IT Al-Azhar Sukabumi"", ""SD Muhammadiyah Ujung Tanjung"", ""SD Muhammadiyah Ujung Tanjung II"", ""SD Negeri 17 Ujung Tanjung I"", ""SD Negeri 25 Desa Sukabumi"", ""SD IT Suka Bumi"", ""SMP 05 Lebong"", ""SMP 16 Lebong""]","[""early_childhood"", ""junior_secondary"", ""primary""]",539,539,539,exact,"{""student"": 539}",,"[""https://bengkulu.bpk.go.id/tertinggi-korban-mbg-di-lebong-539-orang/""]","[""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0090"", ""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0091"", ""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0092"", ""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0093"", ""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0094"", ""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0095"", ""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0096"", ""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0097"", ""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0098"", ""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0099"", ""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0100"", ""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0101""]","[""count_shared_across_rows""]"
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0118,2025-08-29,2025-08-29,day,Lampung,Kabupaten Lampung Utara,kabupaten,Lampung Utara,18.03,-4.8291901217543,104.88744459932492,675626,1,"[""SDN 1 Negara Agung""]","[""primary""]",16,16,16,exact,"{""student"": 16}",,"[""https://lampost.co/lampung/16-pelajar-lampung-utara-keracunan-makan-bergizi-gratis/""]","[""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0118""]",[]
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0133,2025-08-29,2025-08-29,day,Lampung,Kota Bandar Lampung,kota,Bandar Lampung,18.71,-5.429579213794452,105.26256765111627,1077664,4,"[""SDN 2 Sukabumi"", ""SDN 2 Campang Raya"", ""SMPN 31 Campang Raya"", ""SMKN 5 Sukabumi""]","[""junior_secondary"", ""primary"", ""senior_secondary""]",247,247,247,exact,"{""student"": 247}",,"[""https://indonesiainvestigasi.com/orang-tua-murid-meminta-polda-lampung-periksa-dan-proses-yayasan-penyedia-mbg-yang-menyebabkan-puluhan-murid-mengalami-keracunan-massal/31/""]","[""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0133"", ""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0134"", ""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0135"", ""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0136""]","[""count_shared_across_rows""]"
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0202,2025-08-29,2025-08-29,day,DKI Jakarta,Kota Administrasi Jakarta Selatan,kota,Jakarta Selatan,31.74,-6.247775007302514,106.80763679653259,2331411,1,"[""TBA (Tidak diumumkan)""]",[],3,3,3,exact,"{""student"": 3}",,"[""https://news.republika.co.id/berita/t3fv80487/ditanya-kejadian-keracunan-mbg-di-jakarta-pramono-tanyakan-pemerintah-pusat""]","[""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0202""]","[""no_venue""]"
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0193,2025-09,2025-09,month,Banten,Kota Tangerang Selatan,kota,Tangerang Selatan,36.74,-6.321567965040671,106.70774205743535,1463607,1,"[""SD (Spesifik tidak disebutkan)""]","[""primary""]",,,,unreported,{},,"[""https://tangselife.com/news/pilar-saga-ichsan-ungkap-sempat-ada-kasus-keracunan-mbg-di-tangsel""]","[""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0193""]","[""count_unreported"", ""month_precision_only"", ""no_venue""]"
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0062,2025-09-02,2025-09-02,day,Sumatera Selatan,Kabupaten Ogan Komering Ilir,kabupaten,Ogan Komering Ilir,16.02,-3.4116461216612666,104.82302047600152,801059,3,"[""SD Negeri 1 Pedamaran"", ""SD Negeri 5 Pedamaran"", ""SMP Negeri 1 Pedamaran""]","[""junior_secondary"", ""primary""]",80,80,80,exact,"{""student"": 80}",,"[""https://www.detik.com/sumbagsel/berita/d-8095058/program-mbg-di-oki-dihentikan-sementara-usai-80-siswa-sd-smp-keracunan""]","[""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0062"", ""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0063"", ""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0064""]","[""count_shared_across_rows""]"
